user_id,true,raw_pred,adjusted_pred,transition,max_model_probability,model_probability_not_churned,model_probability_vol_churn,model_probability_invol_churn,attempt_count,purchase_count,attempt_failure_rate,attempt_failure_count,attempt_success_count,attempt_active_days,purchase_active_days,activity_days_total,attempt_last_day,purchase_last_day,country_code,subscription_plan,quiz_role,quiz_frustration,attempt_last_card_country,attempt_last_bank_name,attempt_last_card_funding,attempt_last_card_3d_secure_support,attempt_last_cvc_check,attempt_last_failure_code
user_50eaac8a-b206-4c3b-ba29-a61f7414048a,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7752128860005765,0.7752128860005765,0.1390280666813454,0.0857590473180781,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Creator,,inconsistent,us,,debit,optional,pass,
user_b89c274f-62c6-4150-833c-4e017396c472,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7750618992843068,0.7750618992843068,0.1300383093876441,0.094899791328049,14.0,14.0,0.0,0.0,14.0,8.0,8.0,16.0,7.302604166666667,7.302604166666667,CA,Higgsfield Ultimate,,other,ie,,debit,optional,not_provided,
user_9ab227af-b67c-4bb1-8d65-0c7535a78161,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.774958477043266,0.774958477043266,0.1386436481912046,0.0863978747655292,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,ZA,Higgsfield Creator,,high-cost,ae,CORPORATE COMMERCIAL BANK A.D.,debit,optional,pass,
user_34729ee9-fac1-455e-99f4-c30f504e4f2e,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7741374725626493,0.7741374725626493,0.1648095761951512,0.0610529512421994,3.0,3.0,0.0,0.0,3.0,3.0,3.0,6.0,4.115451388888889,4.115451388888889,US,Higgsfield Ultimate,,inconsistent,us,"CAPITAL ONE BANK (USA), N.A.",credit,optional,not_provided,
user_a26801f1-b450-43af-bfd5-db24a4da43a0,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7740694394418143,0.7740694394418143,0.1708120427458448,0.0551185178123409,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.027118055555555555,0.027118055555555555,US,Higgsfield Basic,,other,us,"JPMORGAN CHASE BANK, N.A.",debit,optional,not_provided,
user_f15f17b5-71bf-4930-bc67-0d820a16aa77,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7739839030878831,0.7739839030878831,0.0983574065475929,0.127658690364524,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,BR,Higgsfield Creator,,inconsistent,br,"UNICARD BANCO MULTIPLO, S.A.",credit,optional,pass,
user_d994c87d-f284-451e-add8-1d54f5a61720,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7738797862209953,0.7738797862209953,0.1931816807103551,0.0329385330686493,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,inconsistent,us,"CHASE BANK USA, N.A.",credit,optional,not_provided,
user_914094ba-338d-4d7f-8ccb-b72073fb8d71,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7737227377447412,0.7737227377447412,0.1869401035837446,0.0393371586715141,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,AU,Higgsfield Creator,,limited,au,COMMONWEALTH BANK OF AUSTRALIA,credit,optional,not_provided,
user_fd198711-f510-4c07-a9ae-dbd81289926f,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7737022822966727,0.7737022822966727,0.193724942231531,0.0325727754717962,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,DE,Higgsfield Ultimate,,hard-prompt,de,DZ BANK AG DEUTSCHE ZENTRAL- GENOSSENSCHAFTSBANK,credit,optional,pass,
user_d241a05e-f70b-44b4-b440-c71b4c302b9c,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7731171880416232,0.7731171880416232,0.1204104796256613,0.1064723323327154,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,10.841435185185185,10.841435185185185,IT,Higgsfield Basic,,other,it,"WELLS FARGO BANK, N.A.",debit,optional,pass,
user_b297e627-0fd6-43e8-bd0f-31567e8ad632,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7730153748556828,0.7730153748556828,0.1446232639772306,0.0823613611670866,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,other,us,FIRST NATIONAL BANK IN MENA,credit,optional,pass,
user_4c4dd1e1-c0f4-4881-9855-9fb79ba163de,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7729572101777817,0.7729572101777817,0.1324250536491419,0.0946177361730764,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,hard-prompt,us,,debit,optional,pass,
user_2523f970-65e2-4931-ad38-6ce1dd978447,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7727612792444678,0.7727612792444678,0.1814812577184159,0.0457574630371163,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Basic,,,us,"CHASE BANK USA, N.A.",credit,optional,not_provided,
user_9bcfd6f5-e37e-4fbc-b602-155dc0fa203e,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7724952878767952,0.7724952878767952,0.1785794973517069,0.0489252147714978,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,8.809050925925925,8.809050925925925,KR,Higgsfield Ultimate,,other,kr,"SHINHAN CARD CO., LTD.",credit,optional,not_provided,
user_bd4ec113-3447-4411-97c0-70cbda69c59f,vol_churn,invol_churn,invol_churn,vol_churn -> invol_churn,0.7724147502014114,0.0322862070670285,0.1952990427315601,0.7724147502014114,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,JP,Higgsfield Ultimate,,inconsistent,jp,"JCB INTERNATIONAL CREDIT CARD CO., LTD.",debit,not_supported,unavailable,
user_3f929542-f233-4027-a2bb-1b18bb86838c,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7723906794404114,0.7723906794404114,0.1520975111622794,0.0755118093973091,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Creator,,hard-prompt,us,"CAPITAL ONE BANK (USA), N.A.",credit,optional,pass,
user_b09668f6-71e6-4d73-a7d8-efab6584025b,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.772345012985316,0.772345012985316,0.1530799103198845,0.0745750766947993,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,IT,Higgsfield Ultimate,,limited,it,CARTASI S.P.A.,credit,optional,pass,
user_eb0c407c-eb4a-489a-aea5-99f40fff2e05,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7722724874274678,0.7722724874274678,0.1379480801391281,0.0897794324334039,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,FR,Higgsfield Basic,creator,,fr,CREDIT INDUSTRIEL ET COMMERCIAL,debit,optional,not_provided,
user_2e6508eb-32c4-48bd-8369-58d15e947bff,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7722554557840706,0.7722554557840706,0.1908036944537502,0.0369408497621791,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Basic,,inconsistent,us,"CHASE BANK USA, N.A.",credit,optional,not_provided,
user_246e9eb5-27bb-45b8-889e-1ceb7c67a8e8,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7716580246594003,0.7716580246594003,0.0955080770661802,0.1328338982744193,3.0,3.0,0.0,0.0,3.0,2.0,2.0,4.0,9.880543981481482,9.880543981481482,MX,Higgsfield Ultimate,,inconsistent,mx,TARJETAS UNISOLUCIONES S.A. DE C.V.,debit,optional,not_provided,
user_8fd08706-c33d-4185-b6b8-dc65da01dced,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7708777523930952,0.7708777523930952,0.1846953870873081,0.0444268605195965,3.0,3.0,0.0,0.0,3.0,3.0,3.0,6.0,10.668587962962963,10.668587962962963,CA,Higgsfield Basic,,limited,ca,AMERICAN EXPRESS COMPANY,credit,optional,not_provided,
user_a01b5a6a-7d79-408e-82af-41bd4ea3bb3c,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7707295515212027,0.7707295515212027,0.1713024842266463,0.0579679642521508,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,ES,Higgsfield Ultimate,,,es,BANCO ESPANOL DE CREDITO S.A. (BANESTO),debit,optional,pass,
user_4c462080-50a4-4920-86f0-49fab3fb4d09,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7704828857020662,0.7704828857020662,0.1080589550715852,0.1214581592263485,3.0,3.0,0.0,0.0,3.0,3.0,3.0,6.0,9.720601851851852,9.720601851851852,GB,Higgsfield Ultimate,,,gb,VTB BANK OJSC,debit,optional,pass,
user_69fb38de-9613-4a45-ad48-398f197f6440,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7703964818115495,0.7703964818115495,0.1502117719980158,0.0793917461904346,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Basic,creator,,us,"GIO BUILDING SOCIETY, LTD.",credit,optional,not_provided,
user_19e6db3e-6257-455c-afd9-1414378706c5,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7699234325435864,0.1659355917853913,0.0641409756710221,0.7699234325435864,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,limited,sg,"REDEBAN MULTICOLOR, S.A.",credit,optional,unavailable,
user_b293f332-32a4-4d51-b43b-142bab2352bc,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7696729919955944,0.7696729919955944,0.1992847156973483,0.0310422923070572,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,CA,Higgsfield Ultimate,,inconsistent,ca,AMERICAN EXPRESS US,credit,optional,not_provided,
user_c88f63e0-72bb-4fb0-b4e6-2b6a3d9d101c,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7690400427188736,0.7690400427188736,0.1747190807740873,0.056240876507039,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,10.75474537037037,10.75474537037037,NO,Higgsfield Basic,,limited,no,XY DNB NOR,debit,optional,not_provided,
user_d42cfb0b-fe83-457c-a218-49dde4a51281,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7689247895874268,0.7689247895874268,0.1274623473846821,0.1036128630278911,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,GB,Higgsfield Ultimate,,inconsistent,gb,VTB BANK OJSC,debit,optional,pass,
user_e724eb89-6895-416a-8ef8-69e6868e2b8a,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7688026746946595,0.7688026746946595,0.1499662456446803,0.0812310796606602,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Creator,,limited,us,"JPMORGAN CHASE BANK, N.A.",debit,optional,not_provided,
user_88b737d6-ea01-4974-ad47-788fb5472165,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7681715145713857,0.7681715145713857,0.1719748780547297,0.0598536073738846,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,CA,Higgsfield Basic,,hard-prompt,ca,CANADIAN IMPERIAL BANK OF COMMERCE,credit,optional,pass,
user_e3170369-bcb0-467b-b121-dab9300c5894,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7681707306800436,0.7681707306800436,0.1855495328450018,0.0462797364749546,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Creator,,limited,us,AMERICAN EXPRESS US CONSUMER,credit,optional,not_provided,
user_96ccf7b9-4652-4b52-bd4a-1b6215852c81,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7680530310646984,0.7680530310646984,0.1386772399433947,0.0932697289919069,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Creator,,high-cost,us,,credit,optional,not_provided,
user_90344e0f-2730-40c6-9ca9-e3e106ae0a2f,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7669817351624003,0.7669817351624003,0.1530669572862615,0.0799513075513381,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,ES,Higgsfield Basic,,inconsistent,nl,POSTBANK,credit,optional,pass,
user_da566210-0a21-4384-a92f-4ae6d007a503,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7668901633810539,0.7668901633810539,0.1981374787585376,0.0349723578604085,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Creator,,inconsistent,us,AMERICAN EXPRESS COMPANY,credit,optional,pass,
user_765ef0aa-c612-48b8-ac9e-a2faf4818d60,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7664376726059072,0.1919574145165374,0.0416049128775553,0.7664376726059072,2.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0015625,0.0,VE,Higgsfield Ultimate,,,pa,,prepaid,optional,pass,card_declined
user_de2e5d7d-660f-4b2a-a929-ee65ee6e59bc,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7663639084623984,0.1659503879832888,0.0676857035543128,0.7663639084623984,3.0,2.0,0.3333333333333333,1.0,2.0,2.0,2.0,4.0,9.16363425925926,9.16363425925926,US,Higgsfield Basic,,high-cost,hk,CREDOMATIC DE MEXICO S.A. DE C.V.,credit,optional,pass,card_declined
user_2ae5213e-c7d6-4858-b92c-ccade6fb43af,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7662988746445464,0.7662988746445464,0.1564148720483964,0.0772862533070573,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,BE,Higgsfield Ultimate,,,be,"TELLER, A.S.",credit,optional,not_provided,
user_e6569a26-152b-40d7-b861-22f0f96bc1f8,vol_churn,invol_churn,invol_churn,vol_churn -> invol_churn,0.765899428439103,0.1336479068287754,0.1004526647321217,0.765899428439103,4.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,0.004293981481481481,0.004293981481481481,US,Higgsfield Ultimate,,,cd,FIRST SIGNATURE BANK AND TRUST COMPANY,prepaid,optional,not_provided,card_declined
user_bb5d3353-6792-4cac-920d-48b9b175decb,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.765794189772679,0.765794189772679,0.2072837642505543,0.0269220459767665,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,CA,Higgsfield Ultimate,,inconsistent,ca,CANADIAN IMPERIAL BANK OF COMMERCE,credit,optional,not_provided,
user_3190d004-5134-4642-b393-ed489f53b695,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7649375623078446,0.7649375623078446,0.2015028259691678,0.0335596117229875,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,inconsistent,us,"CHASE BANK USA, N.A.",credit,optional,not_provided,
user_16fda70a-3a84-44bc-8591-f0efbf89c2d1,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7647340902622568,0.1331385825350934,0.1021273272026498,0.7647340902622568,4.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,0.004618055555555556,0.004618055555555556,SG,Higgsfield Ultimate,,High cost of top models,sg,"BC CARD CO., LTD.",debit,optional,not_provided,card_declined
user_f540b07c-64cd-4995-93b9-9a5e55b5f0c6,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7645649579741547,0.7645649579741547,0.1695611144943523,0.0658739275314929,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,AU,Higgsfield Basic,,inconsistent,au,,debit,optional,not_provided,
user_3b61fd66-de92-43b9-baad-ab2ba271accd,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7641434003583111,0.7641434003583111,0.2030042418180302,0.0328523578236585,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,inconsistent,us,"CHASE BANK USA, N.A.",credit,optional,not_provided,
user_284e9565-2ea4-46eb-bcfa-21492379a997,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7640572975968063,0.7640572975968063,0.1715083294611363,0.0644343729420572,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,NL,Higgsfield Creator,,inconsistent,nl,,debit,optional,not_provided,
user_1a6be6ed-950a-4a7c-a014-442fb6832f2b,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7638377717155336,0.7638377717155336,0.1193477320019512,0.116814496282515,8.0,8.0,0.0,0.0,8.0,7.0,7.0,14.0,10.98667824074074,10.98667824074074,IT,Higgsfield Basic,,,it,"MITSUBISHI UFJ NICOS CO., LTD.",debit,optional,not_provided,
user_a44c1530-2b43-4d93-a22c-c1a19aa144c5,vol_churn,invol_churn,invol_churn,vol_churn -> invol_churn,0.7638305440181323,0.1334428765699646,0.102726579411903,0.7638305440181323,4.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,0.020625,0.020625,US,Higgsfield Ultimate,,,cd,FIRST SIGNATURE BANK AND TRUST COMPANY,prepaid,optional,not_provided,card_declined
user_f2d7317a-de5e-43fc-8872-2fec0e57f756,vol_churn,invol_churn,invol_churn,vol_churn -> invol_churn,0.7638305440181323,0.1334428765699646,0.102726579411903,0.7638305440181323,4.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,0.021099537037037038,0.021099537037037038,US,Higgsfield Ultimate,,,cd,FIRST SIGNATURE BANK AND TRUST COMPANY,prepaid,optional,not_provided,card_declined
user_70796cd8-c3cd-4a67-882e-3225c8488c66,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7635995997826213,0.7635995997826213,0.1558899295228372,0.0805104706945415,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Basic,marketer,,us,,credit,optional,not_provided,
user_72a49bab-92c6-4a7e-828b-fced60969d2d,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.763302636536893,0.1608971071547125,0.0758002563083943,0.763302636536893,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,hard-prompt,hk,"HONGKONG AND SHANGHAI BANKING CORP., LTD.",credit,optional,pass,
user_75729655-5b1a-45cc-85e6-38a1a786f34c,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7632970579299202,0.164235400197529,0.0724675418725508,0.7632970579299202,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,VN,Higgsfield Ultimate,,limited,vn,THE TORONTO-DOMINION BANK,debit,optional,pass,
user_92860abc-600a-427b-bd73-c10fec83ef52,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.762907821963764,0.762907821963764,0.1368539607398314,0.1002382172964044,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,PL,Higgsfield Basic,,hard-prompt,pl,STERlanG BANK,credit,optional,not_provided,
user_811c8d57-b441-48b6-bb37-ad0fd02e4a45,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.762899249950574,0.762899249950574,0.1395184691570513,0.0975822808923745,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,11.0009375,11.0009375,IT,Higgsfield Basic,,hard-prompt,it,POSTE ITALIANE,prepaid,required,not_provided,
user_c9ec56f8-c0a5-4516-8636-37b55519a2b8,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7628940809126208,0.7628940809126208,0.1200772350348372,0.1170286840525418,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,brand-owner,,us,,credit,optional,pass,
user_bb473a2c-69f2-4e76-87c7-1ea4949fca81,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7625650000251928,0.7625650000251928,0.1846042041542459,0.0528307958205611,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,CA,Higgsfield Basic,brand-owner,,ca,BANK OF NOVA SCOTIA,credit,optional,not_provided,
user_2639862e-2665-47cd-b1cc-4fc061b0975e,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7624304426123227,0.7624304426123227,0.0559218225348436,0.1816477348528336,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,12.621724537037037,12.621724537037037,UA,Higgsfield Basic,,high-cost,ua,JOINT STOCK POST-PENSION BANK AVAL,credit,optional,not_provided,
user_dbb62f45-cef7-4af4-8397-30e60d9b04b3,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7618746992276446,0.1708288950673943,0.0672964057049611,0.7618746992276446,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,BY,Higgsfield Creator,,other,us,METROPOLITAN BANK AND TRUST COMPANY,credit,optional,pass,
user_a0884a7f-8313-4393-8568-4ff24c20200c,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7608306084814036,0.7608306084814036,0.0735260985964203,0.165643292922176,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,TJ,Higgsfield Ultimate,,,tj,TOJIKSODIROTBONK JSC,credit,optional,pass,
user_696d004d-bef3-4fae-8069-75f89b8e7bd6,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7607974188987522,0.7607974188987522,0.1971417303389643,0.0420608507622833,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,KR,Higgsfield Ultimate,,,kr,"KB KOOKMIN CARD CO., LTD.",credit,optional,pass,
user_75367ce0-a907-4df5-92ea-fb074cb8fe9e,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7606126143424427,0.7606126143424427,0.1771574861482283,0.062229899509329,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,8.224895833333333,8.224895833333333,CA,Higgsfield Basic,,high-cost,ca,CANADIAN IMPERIAL BANK OF COMMERCE,credit,optional,not_provided,
user_8a99076c-3478-4880-be73-cc63402ee6cd,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7606022579629775,0.7606022579629775,0.1389848139555222,0.1004129280815002,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0011111111111111111,0.0011111111111111111,EE,Higgsfield Basic,,inconsistent,ee,WESTPAC BANKING CORPORATION,debit,optional,not_provided,
user_d3d8c0ef-6971-4955-ae52-042bce4f07e6,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7605635638238498,0.7605635638238498,0.1965453322032402,0.0428911039729098,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,3.032638888888889,3.032638888888889,US,Higgsfield Ultimate,just-for-fun,,us,AMERICAN EXPRESS COMPANY,credit,optional,not_provided,
user_14cf1edb-5e66-4ce6-b3f8-eaca78eb890a,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.760422253491004,0.760422253491004,0.1900859240823126,0.0494918224266832,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,KR,Higgsfield Basic,,limited,kr,"SAMSUNG CARD CO., LTD.",credit,optional,pass,
user_eb20a809-d6ef-45f6-80c1-2e6f6d886a12,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7603623592297578,0.7603623592297578,0.1472932173367568,0.0923444234334853,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,hard-prompt,us,"YES BANK, LTD.",credit,optional,pass,
user_4494d876-f131-4dc3-afd1-82c3017db04f,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7602865899910216,0.7602865899910216,0.1210800282947568,0.1186333817142216,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,SE,Higgsfield Basic,l,,se,,debit,optional,pass,
user_d5cda02b-dfa7-461d-98e9-aefadca7af16,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7602106151307412,0.7602106151307412,0.1356001829221259,0.1041892019471328,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,RO,Higgsfield Basic,,,ro,"ROMANIAN COMMERCIAL BANK, S.A. - BANCA COMERCIALA ROMANA, S.A.",credit,optional,not_provided,
user_3411c57a-cedc-4a64-9535-b3a930ea6d6b,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7601981155832737,0.7601981155832737,0.1769685661241919,0.0628333182925345,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,CA,Higgsfield Ultimate,,other,ca,,credit,optional,pass,
user_ab25a181-4c72-4c60-9149-023259973466,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7598545912093673,0.7598545912093673,0.1499949209843357,0.0901504878062969,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Creator,,Inconsistent results,us,"FIDELITY INFORMATION SERVICES, INC.",credit,optional,pass,
user_8e131e52-254d-461c-80ab-ae6eced12cb1,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7594026234229041,0.7594026234229041,0.1507109345155795,0.0898864420615164,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,GB,Higgsfield Ultimate,,other,gb,,debit,optional,not_provided,
user_33855db0-ec3b-4fe8-918a-057ba7ea9028,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7589682507684098,0.7589682507684098,0.2031426310137925,0.0378891182177977,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,CA,Higgsfield Basic,,hard-prompt,ca,AMERICAN EXPRESS US,credit,optional,not_provided,
user_9bc74b4d-9fd2-4713-8356-cac8a6598d0f,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7586579483734445,0.7586579483734445,0.1862294758846801,0.0551125757418752,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,other,us,,credit,optional,not_provided,
user_89729d9a-92b8-485c-8334-011eeb593d69,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7585284158003058,0.7585284158003058,0.1784125189689662,0.0630590652307279,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,ES,Higgsfield Basic,,high-cost,es,"SERVIRED, SOCIEDAD ESPANOLA DE MEDIOS DE PAGO, S.A.",credit,optional,pass,
user_d923be28-14dc-4008-9097-39f9ccff2bb4,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7584897587210134,0.7584897587210134,0.2059070516722534,0.0356031896067331,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.00474537037037037,0.00474537037037037,US,Higgsfield Ultimate,,Inconsistent results,us,AMERICAN EXPRESS COMPANY,credit,optional,not_provided,
user_8cfccd68-2be3-4058-83c4-9a3467b646d7,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7582933043177784,0.7582933043177784,0.0952132772242142,0.1464934184580071,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,MX,Higgsfield Basic,,hard-prompt,mx,TARJETAS UNISOLUCIONES S.A. DE C.V.,credit,optional,not_provided,
user_8fb601d2-cb5a-4f48-bf0d-8c97d136a0ba,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7581445551393624,0.7581445551393624,0.1262460411469589,0.1156094037136786,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Basic,creator,,us,,debit,optional,not_provided,
